date,symbol,open,high,low,close,Volume ETH,tradecount
24/11/2020 07:00,ETH/USDT,608.27,612,603,604.88,57772.4109,33326
24/11/2020 06:00,ETH/USDT,613.77,613.77,585,608.33,181297.8461,82813
24/11/2020 05:00,ETH/USDT,617.94,617.94,612,613.77,57960.30598,28738
24/11/2020 04:00,ETH/USDT,613.06,619.78,612.2,617.95,53251.93565,24060
24/11/2020 03:00,ETH/USDT,611.46,616.58,611.16,613.09,55469.61012,23767
24/11/2020 02:00,ETH/USDT,617.29,619.35,611.15,611.41,69778.23569,31325
24/11/2020 01:00,ETH/USDT,611.25,621.06,609.23,617.25,102095.5903,41901
24/11/2020 00:00,ETH/USDT,608.58,612.5,600.27,611.23,78407.70921,36089
23/11/2020 23:00,ETH/USDT,610,610.2,602,608.58,57062.68489,30076
23/11/2020 22:00,ETH/USDT,605.68,610.85,599.84,609.89,51406.33372,32014
23/11/2020 21:00,ETH/USDT,596.14,608.14,592.83,605.65,82534.19876,34444
23/11/2020 20:00,ETH/USDT,597.99,599.51,593.01,596.14,34201.27988,18959
23/11/2020 19:00,ETH/USDT,593.34,598.45,590.01,597.98,38073.5077,20369
23/11/2020 18:00,ETH/USDT,597.31,598.1,591.6,593.34,45925.62689,22075
23/11/2020 17:00,ETH/USDT,595.97,601.7,593.61,597.3,71020.15397,34837
23/11/2020 16:00,ETH/USDT,589.9,597,581.18,596.01,129179.2927,53886
23/11/2020 15:00,ETH/USDT,599.8,601.38,586,589.9,135746.8484,56791
23/11/2020 14:00,ETH/USDT,599.95,606.35,593.78,599.52,153267.4211,61554
23/11/2020 13:00,ETH/USDT,594.27,600,575.39,599.97,182602.0882,71497
23/11/2020 12:00,ETH/USDT,590.9,595.5,584.71,594.27,82794.36082,33961
23/11/2020 11:00,ETH/USDT,595.99,597.53,589.05,590.9,81612.82665,35206
23/11/2020 10:00,ETH/USDT,591.64,597.22,587.23,595.99,89574.17833,36333
23/11/2020 09:00,ETH/USDT,582.41,593.09,580.4,591.64,99058.57512,40757
23/11/2020 08:00,ETH/USDT,580.94,587.12,580.89,582.41,69081.16781,34962
23/11/2020 07:00,ETH/USDT,586.24,587.73,578.5,580.85,59752.97685,29934
23/11/2020 06:00,ETH/USDT,580.45,586.34,573.8,586.23,91132.98601,34500
23/11/2020 05:00,ETH/USDT,581.87,584.5,576.89,580.47,61895.54053,25582
23/11/2020 04:00,ETH/USDT,573.79,586.38,572.01,581.86,114260.5947,43383
23/11/2020 03:00,ETH/USDT,560,577.23,558.94,573.76,90136.86622,38235
23/11/2020 02:00,ETH/USDT,560.28,564.67,558.66,559.99,47918.3124,23922
23/11/2020 01:00,ETH/USDT,552.98,563.1,550.2,560.11,97396.78761,35867
23/11/2020 00:00,ETH/USDT,560.03,568.77,550.12,552.99,110374.2393,46882
22/11/2020 23:00,ETH/USDT,573.64,573.8,555,560.03,122987.7843,46406
22/11/2020 22:00,ETH/USDT,572.69,580.88,569.17,573.56,69478.67958,35356
22/11/2020 21:00,ETH/USDT,566.95,575,563.58,572.74,45353.46447,22439
22/11/2020 20:00,ETH/USDT,573.03,575.5,560.38,566.94,92328.31334,38554
22/11/2020 19:00,ETH/USDT,562.61,574.65,562.61,573.03,84721.01423,38332
22/11/2020 18:00,ETH/USDT,552.93,567.99,552.37,562.55,110035.9418,45853
22/11/2020 17:00,ETH/USDT,553.46,554.83,548.49,552.94,62658.02022,26490
22/11/2020 16:00,ETH/USDT,534.36,555.57,532.51,553.46,123574.3513,45329
22/11/2020 15:00,ETH/USDT,530,534.85,529.45,534.39,33873.15554,16748
22/11/2020 14:00,ETH/USDT,532.95,535.15,529.06,529.99,44607.06522,21111
22/11/2020 13:00,ETH/USDT,527.31,534.68,524.65,532.95,69491.90267,27286
22/11/2020 12:00,ETH/USDT,523.01,530.2,519.82,527.32,100341.3016,37533
22/11/2020 11:00,ETH/USDT,538.08,539.38,511.28,523,170330.2053,66158
22/11/2020 10:00,ETH/USDT,544.33,544.33,534.56,538.09,61688.1032,26588
22/11/2020 09:00,ETH/USDT,535.69,545.37,533.8,544.33,65552.73987,26976
22/11/2020 08:00,ETH/USDT,542.32,542.62,534.85,535.69,45545.68095,21297
22/11/2020 07:00,ETH/USDT,543.58,543.58,533.2,542.32,65594.60837,25813
22/11/2020 06:00,ETH/USDT,543.83,545.14,538.03,543.59,42413.43293,18944
22/11/2020 05:00,ETH/USDT,547.79,548.5,540.86,543.88,37684.00752,15562
22/11/2020 04:00,ETH/USDT,549.38,549.82,543.88,547.82,31291.8961,13460
22/11/2020 03:00,ETH/USDT,548.31,549.78,545.41,549.5,41220.38098,17512
22/11/2020 02:00,ETH/USDT,542.49,550.72,541.53,548.31,57862.79941,23670
22/11/2020 01:00,ETH/USDT,550.59,554.23,536.24,542.49,124944.5501,54504
22/11/2020 00:00,ETH/USDT,552.42,561.59,542.93,550.72,146738.5369,56979
21/11/2020 23:00,ETH/USDT,542.57,553.32,539.39,552.35,79284.90498,32352
21/11/2020 22:00,ETH/USDT,543.71,543.71,535.64,542.58,37860.90569,21508
21/11/2020 21:00,ETH/USDT,541.13,544.76,536.8,543.72,41876.78628,18405
21/11/2020 20:00,ETH/USDT,541.62,541.75,538.01,541.13,40742.99244,16487
21/11/2020 19:00,ETH/USDT,541.54,545.7,537.87,541.63,72340.49009,24857
21/11/2020 18:00,ETH/USDT,544.99,545.95,539,541.54,50507.389,20850
21/11/2020 17:00,ETH/USDT,538.95,545.36,532.31,544.98,88848.0145,33359
21/11/2020 16:00,ETH/USDT,537.11,547.33,531.2,539,163438.3196,62186
21/11/2020 15:00,ETH/USDT,533.09,539.57,529.7,537.1,115890.2131,44439
21/11/2020 14:00,ETH/USDT,523.03,534.32,520.58,533.05,128577.9328,54416
21/11/2020 13:00,ETH/USDT,513.93,523.96,513.71,522.99,103090.8209,36846
21/11/2020 12:00,ETH/USDT,509.33,515.59,506.45,513.91,49831.6245,21730
21/11/2020 11:00,ETH/USDT,511.87,513.74,507.6,509.33,42397.56861,18078
21/11/2020 10:00,ETH/USDT,511.8,515.58,510.21,511.85,33543.52493,14969
21/11/2020 09:00,ETH/USDT,517.9,518,510.21,511.88,57683.17289,29169
21/11/2020 08:00,ETH/USDT,510.28,517.91,510.19,517.9,49402.7817,23618
21/11/2020 07:00,ETH/USDT,510.14,511.71,508,510.25,32207.82952,14559
21/11/2020 06:00,ETH/USDT,508.27,512.37,507.69,510.14,35757.00419,18581
21/11/2020 05:00,ETH/USDT,505.03,508.88,504.41,508.33,26404.74751,12459
21/11/2020 04:00,ETH/USDT,508,508.57,502.82,505.05,54249.3806,22603
21/11/2020 03:00,ETH/USDT,508.15,512.42,506.99,507.99,45085.19284,20476
21/11/2020 02:00,ETH/USDT,514.67,518.68,506.67,508.14,77311.48981,33557
21/11/2020 01:00,ETH/USDT,516.05,517.4,513.66,514.68,46556.97382,24251
21/11/2020 00:00,ETH/USDT,510.12,517.99,509.72,516.04,75961.23031,29322
20/11/2020 23:00,ETH/USDT,508.07,512,505.02,510.12,43810.58459,18028
20/11/2020 22:00,ETH/USDT,508.84,509.24,503.62,508.06,21746.30128,11854
20/11/2020 21:00,ETH/USDT,509.29,509.44,505.85,508.89,30236.69201,14105
20/11/2020 20:00,ETH/USDT,509.99,512.42,507.26,509.29,39723.83449,17359
20/11/2020 19:00,ETH/USDT,507.92,510.89,505.87,509.97,36571.53017,16233
20/11/2020 18:00,ETH/USDT,513.91,513.97,503.32,507.92,74113.47951,29054
20/11/2020 17:00,ETH/USDT,508.23,514.4,505.57,513.91,63469.9055,24438
20/11/2020 16:00,ETH/USDT,504.73,509.56,504.73,508.23,68462.32444,29498
20/11/2020 15:00,ETH/USDT,507.01,507.22,500,504.73,88099.73408,36072
20/11/2020 14:00,ETH/USDT,507.93,511.1,505.17,507.01,89823.33847,41380
20/11/2020 13:00,ETH/USDT,505.55,509.54,503.51,507.93,62145.07162,27870
20/11/2020 12:00,ETH/USDT,505.19,509.9,504.36,505.54,84045.96291,31926
20/11/2020 11:00,ETH/USDT,505.06,508.08,502.53,505.19,66382.50766,26581
20/11/2020 10:00,ETH/USDT,495.13,507,493.77,505.04,93630.35828,38156
20/11/2020 09:00,ETH/USDT,501.41,501.68,492.22,495.12,77493.59064,30733
20/11/2020 08:00,ETH/USDT,491.48,501.42,490,501.41,140901.6659,50321
20/11/2020 07:00,ETH/USDT,484.33,493.98,483.52,491.47,140034.2614,48459
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
